phone_title,const,rating,disp_diag,camera,storage,ram,battery_capacity,year_of_release,log_price,density,Other_oper_syst,battery_type_LiPo,brand_Apple,brand_BlackBerry,brand_Cubot,brand_Gionee,brand_Google,brand_HTC,brand_Honor,brand_Huawei,brand_Infinix,brand_LG,brand_Lava,brand_Lenovo,brand_Motorola,brand_Nokia,brand_OnePlus,brand_Oppo,brand_Realme,brand_Samsung,brand_Sony,brand_Tecno,brand_Vivo
Huawei Mate 20 Pro 128GB,1.0,4.1,6.39,24.0,128.0,6.0,4.2,2018,9.341280911236778,11.003107848971766,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei Mate 20 128GB 4GB,1.0,4.5,6.53,24.0,128.0,4.0,4.0,2018,10.819778284410283,5.683557335797321,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei Honor 7C,1.0,3.2,5.99,8.0,32.0,3.0,3.0,2018,9.433483923290392,2.889624053444667,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei Y6 Prime 2018,1.0,3.8,5.7,5.0,16.0,2.0,3.0,2018,9.41727323724241,3.191135734072022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei P smart 32GB,1.0,3.4,5.65,8.0,32.0,3.0,3.0,2017,9.711115659888671,7.307698331897563,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei Y3 2018,1.0,4.0,5.0,2.0,8.0,1.0,2.28,2017,9.210340371976184,1.63968,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei Y5 Prime 2018,1.0,2.8,5.45,5.0,16.0,2.0,3.02,2018,9.210340371976184,3.4906152680750777,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei Honor 7s,1.0,4.1,5.45,5.0,16.0,2.0,3.02,2018,9.704975636343447,3.4906152680750777,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei Y7 Pro 2018,1.0,4.8,5.99,8.0,32.0,3.0,3.0,2018,9.261983605128021,2.889624053444667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei Y7 Prime 2018,1.0,3.5,5.99,8.0,32.0,3.0,3.0,2018,9.680344001221918,2.889624053444667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei Mate RS Porsche Design,1.0,4.9,6.0,24.0,256.0,6.0,4.0,2018,10.052596975123969,11.52,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei P20 Pro,1.0,4.2,6.1,24.0,128.0,6.0,4.0,2018,10.950806546816688,6.513087879602259,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei P20,1.0,4.2,5.8,24.0,128.0,4.0,3.4,2018,9.21024036697585,7.204280618311533,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei P20 Lite,1.0,3.8,5.84,16.0,64.0,4.0,3.0,2018,9.711115659888671,7.219928692062301,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei Honor 9 128GB,1.0,3.0,5.15,8.0,128.0,6.0,3.2,2017,10.239959789157341,7.8182675087190106,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei Honor 9 Lite 32GB,1.0,3.9,5.65,13.0,32.0,3.0,3.0,2017,9.093806555720231,7.307698331897563,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei Mate 10 Pro 128GB,1.0,4.2,6.0,8.0,128.0,6.0,4.0,2017,10.325481962595504,6.48,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei Honor 9 64GB,1.0,4.3,5.15,8.0,64.0,4.0,3.2,2017,9.878169744551839,7.8182675087190106,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei Nova 2 Plus,1.0,3.0,5.5,20.0,64.0,4.0,3.34,2017,9.615138591096644,6.8548760330578515,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Motorola Moto Z,1.0,3.0,5.5,5.0,64.0,4.0,2.6,2016,10.291806501809322,12.186446280991735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Motorola Moto E4 Plus,1.0,4.0,5.5,5.0,32.0,3.0,5.0,2017,9.893437216682626,3.0466115702479337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Motorola Moto G4,1.0,3.0,5.5,5.0,16.0,2.0,3.0,2016,9.998752276761909,6.8548760330578515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Motorola Moto X4,1.0,3.0,5.2,16.0,32.0,3.0,3.0,2017,9.735068900911164,7.668639053254438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Motorola Moto C Plus 1 GB RAM,1.0,3.0,5.0,2.0,16.0,1.0,4.0,2017,10.545315122572783,3.6864,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Motorola Moto C 3G,1.0,2.0,5.0,2.0,8.0,1.0,2.35,2017,10.505040141934996,1.63968,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Google Pixel 4 XL 6GB/128GB,1.0,2.3,6.3,8.0,128.0,6.0,3.7,2019,11.580584113444043,11.029478458049887,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Google Pixel 4 XL 6GB/64GB,1.0,5.0,6.3,8.0,64.0,6.0,3.7,2019,11.661336849361689,11.029478458049887,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Google Pixel 4 6GB/128GB,1.0,3.7,5.7,8.0,128.0,6.0,2.8,2019,11.58987724680423,7.578947368421052,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Google Pixel 4 6GB/64GB,1.0,5.0,5.7,8.0,64.0,6.0,2.8,2019,11.561706105284784,7.578947368421052,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Google Pixel 3a 4GB/64GB,1.0,5.0,5.6,8.0,64.0,4.0,3.0,2019,9.560926818574357,7.645408163265308,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Google Pixel 2 XL 128GB,1.0,4.8,6.0,8.0,128.0,4.0,3.52,2017,10.106224294072675,11.52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Google Pixel 2 XL 64GB,1.0,4.4,6.0,8.0,64.0,4.0,3.52,2017,9.595602772766828,11.52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Google Pixel XL 128 GB,1.0,4.0,5.5,8.0,128.0,4.0,3.45,2016,10.4341158035983,12.186446280991735,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Google Pixel XL 32 GB,1.0,4.7,5.5,8.0,32.0,4.0,3.45,2016,9.560926818574357,12.186446280991735,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Google Pixel 128 GB,1.0,4.0,5.0,8.0,128.0,4.0,2.77,2016,9.798071479779479,8.2944,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Google Pixel 32 GB,1.0,4.3,5.0,8.0,32.0,4.0,2.77,2016,11.082142548877775,8.2944,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Mi 10 Ultra 8GB/256GB,1.0,4.4,6.67,20.0,256.0,8.0,4.5,2020,10.714417768752456,5.680518061808676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Mi 10 Ultra 8GB/128GB,1.0,5.0,6.67,20.0,128.0,8.0,4.5,2020,10.545341438708522,5.680518061808676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Redmi 9 Prime 4GB/128GB,1.0,5.0,6.53,8.0,128.0,4.0,5.02,2020,9.350102314351341,5.926704173692394,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Redmi 9 Prime 4GB/64GB,1.0,4.0,6.53,8.0,64.0,4.0,5.02,2020,9.350102314351341,5.926704173692394,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Redmi 9C 3GB/64GB,1.0,5.0,6.53,5.0,64.0,3.0,5.0,2020,10.254144424149297,2.701631532167473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Redmi 9C 2GB/32GB,1.0,5.0,6.53,5.0,32.0,2.0,5.0,2020,9.126850061477157,2.701631532167473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Redmi 9A 2GB/32GB,1.0,2.5,6.53,5.0,32.0,2.0,5.0,2020,9.305559638557117,2.701631532167473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Poco M2 Pro 6GB/64GB,1.0,5.0,6.67,16.0,64.0,6.0,5.0,2020,9.91338837721339,5.826172371085821,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Poco M2 Pro 4GB/64GB,1.0,4.0,6.67,16.0,64.0,4.0,5.0,2020,9.392578591964389,5.826172371085821,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Redmi Note 9 Pro Max 6GB/128GB,1.0,3.7,6.67,32.0,128.0,6.0,5.02,2020,9.581834960513193,5.826172371085821,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Redmi Note 9 Pro Max 6GB/64GB,1.0,5.0,6.67,32.0,64.0,6.0,5.02,2020,9.581834960513193,5.826172371085821,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Redmi 10X 5G 6GB/128GB,1.0,5.0,6.57,16.0,128.0,6.0,4.52,2020,9.58870831219998,6.004878964158379,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Redmi 10X 5G 6GB/64GB,1.0,5.0,6.57,16.0,64.0,6.0,4.52,2020,9.405002140854743,6.004878964158379,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Redmi 10X 4G 6GB/128GB,1.0,5.0,6.53,13.0,128.0,6.0,5.02,2020,9.392578591964389,5.926704173692394,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Redmi 10X 4G 4GB/128GB,1.0,5.0,6.53,13.0,128.0,4.0,5.02,2020,10.130583283688766,5.926704173692394,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Redmi Note 9 Pro 6GB/128GB,1.0,3.9,6.67,16.0,128.0,6.0,5.02,2020,10.239959789157341,5.826172371085821,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Redmi Note 9 Pro 6GB/64GB,1.0,3.3,6.67,16.0,64.0,6.0,5.02,2020,10.239959789157341,5.826172371085821,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Redmi 9 4GB/64GB,1.0,5.0,6.53,8.0,64.0,4.0,5.02,2020,8.942330199321866,5.926704173692394,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Redmi 9 3GB/32GB,1.0,3.3,6.53,8.0,32.0,3.0,5.02,2020,9.350102314351341,5.926704173692394,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Poco F2 Pro 6GB/128GB,1.0,5.0,6.67,20.0,128.0,6.0,4.7,2020,9.546741177474825,5.826172371085821,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Redmi Note 9 4GB/128GB,1.0,3.8,6.53,13.0,128.0,4.0,5.02,2020,9.918326902732767,5.926704173692394,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Redmi Note 9 3GB/64GB,1.0,4.5,6.53,13.0,64.0,3.0,5.02,2020,9.740321354781914,5.926704173692394,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Redmi Note 9S 6GB/128GB,1.0,4.3,6.67,16.0,128.0,6.0,5.02,2020,10.106428396532818,5.826172371085821,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Redmi Note 9S 4GB/64GB,1.0,4.5,6.67,16.0,64.0,4.0,5.02,2020,10.00784756786037,5.826172371085821,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Mi 10 Youth 5G 8GB/128GB,1.0,3.0,6.57,16.0,128.0,8.0,4.16,2020,9.631088103615504,6.004878964158379,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Infinix Smart 3 Plus 32GB 2GB,1.0,3.2,6.2,8.0,32.0,2.0,3.5,2019,9.392578591964389,2.8470343392299684,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Infinix S4 64GB,1.0,3.2,6.2,32.0,64.0,6.0,4.0,2019,9.852194258148577,2.8470343392299684,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Infinix S4 32GB,1.0,4.3,6.2,32.0,32.0,3.0,4.0,2019,9.51044496442652,2.8470343392299684,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Infinix Hot 7 32GB,1.0,3.9,6.2,8.0,32.0,2.0,4.0,2019,9.350102314351341,2.8095733610822053,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Infinix Zero 6 Pro,1.0,3.9,6.18,20.0,128.0,6.0,3.57,2019,10.341710224882465,6.1080214911867285,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Infinix Hot 6,1.0,3.3,6.0,8.0,16.0,2.0,4.0,2018,10.140178916395607,2.88,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Infinix Smart 2 Pro 16GB,1.0,3.5,5.5,8.0,16.0,2.0,3.05,2018,9.230142999272362,3.4274380165289258,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Infinix Note 5 Stylus 32GB,1.0,4.7,6.0,16.0,32.0,4.0,4.0,2018,9.615805480084347,6.48,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Infinix Hot 6X 32GB,1.0,3.0,6.2,8.0,32.0,3.0,4.0,2018,9.615805480084347,2.8095733610822053,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Infinix Hot 6X,1.0,3.3,6.2,8.0,16.0,2.0,4.0,2018,9.51044496442652,2.8095733610822053,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Infinix Hot S3X,1.0,3.3,6.2,16.0,32.0,3.0,4.0,2018,9.786953736280177,2.8095733610822053,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Infinix Smart 2 16GB,1.0,3.2,5.5,8.0,16.0,2.0,3.05,2019,9.169518377455928,3.4274380165289258,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Infinix Hot 6 Pro 16GB,1.0,4.6,6.0,5.0,16.0,2.0,4.0,2018,9.532423871145296,2.88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Infinix Hot 6 Pro,1.0,3.9,6.0,5.0,32.0,3.0,4.0,2018,9.21512888870798,2.88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Infinix Hot S3,1.0,4.5,5.65,20.0,32.0,3.0,4.0,2018,9.615805480084347,3.247865925287806,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Infinix Zero 5,1.0,4.3,5.98,16.0,64.0,6.0,4.35,2018,8.867850063029406,5.798592856903166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Infinix Zero 3,1.0,3.7,5.5,5.0,16.0,3.0,3.03,2016,9.902987427494446,6.8548760330578515,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Infinix Smart,1.0,4.3,5.0,2.0,16.0,1.0,3.06,2017,9.093806555720231,3.6864,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Infinix Zero 4 Plus,1.0,3.5,6.0,13.0,64.0,4.0,4.0,2017,9.655026193237628,5.76,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Infinix Zero 4,1.0,3.1,5.5,8.0,32.0,3.0,3.2,2017,9.21024036697585,6.8548760330578515,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Samsung Galaxy J5 2016,1.0,3.8,5.2,5.0,16.0,2.0,3.1,2016,9.51044496442652,3.4082840236686387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Samsung Galaxy J5 Prime 16GB,1.0,3.4,5.0,5.0,16.0,2.0,2.4,2016,9.655026193237628,3.6864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Samsung Galaxy S7 32GB,1.0,3.6,5.1,5.0,32.0,4.0,3.0,2016,9.2093398716426,14.173010380622838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Samsung Galaxy J3 2016,1.0,2.8,5.0,5.0,8.0,15.0,2.6,2016,9.268514936027255,3.6864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Samsung Galaxy Grand Prime,1.0,2.6,5.0,5.0,8.0,1.0,2.6,2014,9.268514936027255,2.0736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Samsung Galaxy S7 Edge 32 GB,1.0,3.7,5.5,5.0,32.0,4.0,3.6,2016,9.433403920090221,12.186446280991735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Samsung Galaxy S6 Edge Plus 64 GB,1.0,2.6,5.7,5.0,64.0,4.0,3.0,2015,9.729074639810214,11.346260387811634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Samsung Galaxy S6 Edge Plus 32 GB,1.0,3.7,5.7,5.0,32.0,4.0,3.0,2015,9.433403920090221,11.346260387811634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Samsung Galaxy Note 5 128 GB,1.0,3.3,5.7,5.0,128.0,4.0,3.0,2015,9.433403920090221,11.346260387811634,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Samsung Galaxy Note 5 64 GB,1.0,3.8,5.7,5.0,64.0,4.0,3.0,2015,10.621302955145095,11.346260387811634,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Samsung Galaxy Note 5 32 GB,1.0,3.5,5.7,5.0,32.0,4.0,3.0,2015,10.621302955145095,11.346260387811634,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Samsung Galaxy Note 8 256 GB,1.0,4.3,6.3,8.0,256.0,6.0,3.3,2017,10.179223553969509,10.739229024943311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Samsung Galaxy S8 Plus 128 GB,1.0,3.8,6.2,8.0,128.0,6.0,3.5,2017,10.285376924115587,11.088449531737771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Huawei Nova 5 Pro 8GB/128GB,1.0,3.0,6.39,32.0,128.0,8.0,3.5,2019,10.638016570874843,6.189248165046618,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei Nova 5 8GB/128GB,1.0,5.0,6.39,32.0,128.0,8.0,3.5,2019,10.5184028848265,6.189248165046618,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei Y9 Prime (2019) 4GB/128GB,1.0,4.0,6.59,16.0,128.0,4.0,4.0,2019,9.952230096524119,5.819273696063148,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei Y9 Prime (2019) 4GB/64GB,1.0,4.0,6.59,16.0,64.0,4.0,4.0,2019,9.85214162518454,5.819273696063148,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei P20 Lite (2019) 4GB/128GB,1.0,5.0,6.4,16.0,128.0,4.0,4.0,2019,9.945061264446057,6.090820312499998,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei P20 Lite (2019) 4GB/64GB,1.0,4.2,6.4,16.0,64.0,4.0,4.0,2019,9.548953173096507,6.090820312499998,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei Honor 20 Pro,1.0,4.2,6.26,32.0,256.0,8.0,4.0,2019,10.8187777840767,6.4489787585869,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei Y5 (2019) 16GB,1.0,2.9,5.71,5.0,16.0,2.0,3.02,2019,9.305559638557117,3.3566330614861317,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei Honor 20i 128GB 4GB,1.0,5.0,6.21,32.0,128.0,4.0,3.4,2019,10.338479099902614,6.553245116572149,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei Y7 Prime (2019) 64GB,1.0,3.8,6.26,16.0,64.0,4.0,4.0,2019,9.615805480084347,2.792720146168686,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei P30 Lite,1.0,3.8,6.15,32.0,128.0,4.0,3.34,2019,10.106428396532818,6.60178465199286,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei P30 128GB 6GB,1.0,3.2,6.1,32.0,128.0,6.0,3.65,2019,10.959540226785442,6.791722655200216,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei Y6 Prime (2019),1.0,3.7,6.09,8.0,32.0,2.0,3.02,2019,9.433403920090221,3.0284646557790778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei Honor View 20 256GB 8GB,1.0,5.0,6.4,25.0,256.0,8.0,4.0,2018,10.373459931293572,6.090820312499998,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei Y6 Pro (2019),1.0,4.1,6.09,8.0,32.0,3.0,3.02,2019,10.341710224882465,3.0284646557790778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei Y7 Prime 2019,1.0,3.4,6.26,16.0,32.0,3.0,4.0,2019,9.6614159913364,2.792720146168686,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei Y5 Lite,1.0,2.0,5.45,5.0,16.0,1.0,3.02,2018,9.071078304642676,3.4906152680750777,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei P smart 2019,1.0,4.7,6.21,8.0,64.0,3.0,3.4,2019,10.043206015705211,6.553245116572149,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tecno Spark 6 Air 3GB/32GB,1.0,4.0,7.0,8.0,32.0,3.0,6.0,2020,9.61573881119536,2.409795918367347,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tecno Spark 6 Air 2GB/32GB,1.0,4.5,7.0,8.0,32.0,2.0,6.0,2020,9.179778066393542,2.409795918367347,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tecno Pop 4 2GB/32GB,1.0,3.2,6.0,8.0,32.0,2.0,5.0,2020,9.158941808890182,1.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tecno Pouvoir 4 Pro 6GB/128GB,1.0,5.0,7.0,16.0,128.0,6.0,6.0,2020,9.878169744551839,2.409795918367347,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tecno Pouvoir 4 3GB/32GB,1.0,4.0,7.0,16.0,32.0,3.0,6.0,2020,9.595534743241988,2.409795918367347,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tecno Camon 15 Air 3GB/64GB,1.0,2.7,6.6,8.0,64.0,3.0,5.0,2020,9.602314889901848,2.6446280991735542,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tecno Spark 5 Air 2GB/32GB,1.0,2.3,7.0,8.0,32.0,2.0,5.0,2020,9.433403920090221,2.409795918367347,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tecno Spark 5 2GB/32GB,1.0,4.4,6.6,8.0,32.0,2.0,5.0,2020,9.47262771040802,2.6446280991735542,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tecno Camon 15 Premier 6GB/128GB,1.0,3.4,6.6,32.0,128.0,6.0,4.0,2020,10.146394514691288,5.801652892561984,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tecno Camon 15,1.0,3.8,6.55,16.0,64.0,4.0,5.0,2020,9.680281499268713,2.5978905658178433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tecno Pop 2 Plus,1.0,2.8,6.0,8.0,16.0,1.0,5.0,2019,8.987196820661973,1.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tecno Spark 4 Air 2GB/32GB,1.0,3.5,6.1,5.0,32.0,2.0,3.0,2019,10.308919326755392,3.018543402311207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
